step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
1430,2020-10-08,0.004660689227280931,0.0037181308021216903,0.0044870478635623805,0.0063112507428301915
1435,2020-10-15,0.0039384035121176305,0.0035959470578746837,0.004154490608605548,0.005407515295201293
1440,2020-10-22,0.0033951756571335076,0.003170739092400834,0.0036789784935415334,0.004693486724839266
1445,2020-10-29,0.0029186613001413145,0.002204814440208209,0.003338977407565674,0.004531308834805942
1450,2020-11-05,0.0031493281365160128,0.003951058956570883,0.003517441965227833,0.004591082705409069
1455,2020-11-12,0.0027916237009876005,0.004269821657480435,0.0034730550073087765,0.004253440774731619
1460,2020-11-19,0.0024431315288244047,0.00373841668991431,0.003112349977889478,0.0037328807860157903
1465,2020-11-27,0.0020992574816635443,0.0031550372405967867,0.0028728546035606426,0.0032539132334375594
1470,2020-12-04,0.0018102344284433981,0.0026946424955178855,0.0025399012656807315,0.0028349875342265885
1475,2020-12-11,0.0014480897840585432,0.0021441228123464337,0.002048109713681387,0.0023398953143051815
1480,2020-12-18,0.001203883405791636,0.0018180857510062944,0.0016625022879419107,0.001974093749968393
1485,2020-12-28,0.0009950706793886532,0.0014891842025811664,0.0013454274353688512,0.0016514708433894862
1490,2021-01-05,0.0007704582366759494,0.0011568904731188011,0.0010059073677993985,0.0012523302125702904
1495,2021-01-12,0.0007104038552069218,0.0007127754300317161,0.00037766142491720304,0.0014483089786164354
1500,2021-01-20,0.00039413099391988544,0.00037870629298763863,-3.5342561447950355e-05,0.0011620741441161488
1505,2021-01-27,0.0001197533358214607,0.00029055225260563527,-0.00029647985996607507,0.0009945104843708764
1510,2021-02-03,0.0005690152005467374,0.00031787006064308316,-0.00040821022569902533,0.0015605032320218481
1515,2021-02-10,0.000501799010544876,0.00040493338485501836,-0.00032243002683291953,0.0014216450896294987
1520,2021-02-18,0.0003917398794460169,0.00027668185163248396,-0.0002885063661460335,0.001175004191233115
1525,2021-02-25,-0.0003585741101568888,-0.00032489828267242844,-0.0005989366499764131,0.0002779773482900177
1530,2021-03-04,0.0023317923124852556,0.0017025851981197517,-0.00019755372742419176,0.002802491207396843
1535,2021-03-11,0.0030095217521017995,0.00441803830449935,0.0008507552952566654,0.004008319280597696
1540,2021-03-18,0.0024426471568883765,0.003867467009283476,0.0019496407517959862,0.0033783611066269697
1545,2021-03-25,0.002535496177443611,0.003444521015607864,0.002369406252087455,0.0034338840131491145
1550,2021-04-01,0.002126477866982061,0.0029664960053685124,0.002653654490815156,0.0029287020468326042
1555,2021-04-09,0.0018512867381532936,0.0025029218463282184,0.0025864206132582847,0.002631936578659925
1560,2021-04-16,0.0015261569630997199,0.0019689735795311272,0.0021972183427987216,0.0022730250295044767
1565,2021-04-23,0.0012308419309099792,0.0015590178793617327,0.0017541533288237393,0.001987717601752275
1570,2021-04-30,0.0010425302591490554,0.0012989652072331593,0.001455662957267148,0.0017226594768515694
1575,2021-05-07,0.0007815556616427292,0.0008467191461341956,0.0009847488928234308,0.0014442292445752771
1580,2021-05-14,0.0017339449301869403,0.0007890857498937103,-3.4711966958434744e-05,0.0026038829691273895
1585,2021-05-21,0.001373604893887858,0.0008625521324150909,-0.00015931513598328257,0.002203515168035668
1590,2021-05-28,0.0012880630277177728,0.0007371037637413849,-0.00019658761898115943,0.0020922652014110504
