step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
1855,2022-06-16,0.0014154542244381458,0.011456592728739997,0.016560585673946058,0.0025638645523517003
1860,2022-06-24,0.0021299624510004327,0.011152038387840398,0.015529549152557741,0.0031957254724121046
1865,2022-07-01,0.0021869764677906103,0.0100105912301914,0.014368122775637452,0.0033855777677152116
1870,2022-07-11,0.0020593701723519817,0.008922562514655296,0.01315690297752612,0.0033738652108685156
1875,2022-07-18,0.0017969672093084428,0.0076008663072781564,0.011821089816910274,0.0030564898534386387
1880,2022-07-25,0.001598584385289698,0.006470407966559496,0.010454432588024502,0.0029411965564721293
1885,2022-08-01,0.0019321143130234446,0.005374772217024855,0.00887629343210764,0.0033439301887747113
1890,2022-08-08,0.0013030048026914,0.005113119637241371,0.00760756377595077,0.0025427433606468376
1895,2022-08-15,0.0010841455281363505,0.0041789261368865935,0.006554199022347542,0.0021943169700483355
1900,2022-08-22,0.0006540469848123898,0.0031871717502561093,0.005543922778596534,0.001557085178242644
1905,2022-08-29,-0.00011969058821754359,0.0019514871425833173,0.004450990145452203,0.0004433026141689409
1910,2022-09-06,9.137186246804432e-05,0.0018468474872860084,0.0037025396552935,0.000630796397043022
1915,2022-09-13,-0.0004829657305756778,-0.0016429581816801674,0.0007405736467911398,0.0016606196908918595
1920,2022-09-20,0.0004254522313191353,0.0007684426742025508,0.0009752148784542669,0.002264443529917518
1925,2022-09-27,0.0004511600731027081,0.0010722613998132666,0.0011658827673245182,0.002254955665885388
1930,2022-10-04,0.0014087421719628421,0.0002948408065899598,0.0030137601024917146,0.0030776063046278187
1935,2022-10-11,0.0008511406420236741,0.0018591520618117172,0.003954077492081123,0.001993124923685382
1940,2022-10-18,0.0007775802862150105,0.0017332425537487691,0.004959454559826073,0.0019884921783684317
1945,2022-10-25,0.0005276561697192643,0.0018879127684650386,0.004974754751661911,0.0014704466943634398
