step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
1565,2021-04-23,-3.49688310837136e-05,-0.0004816316253202074,-0.0008306781817093085,0.0005066250998637789
1570,2021-04-30,-7.521170000291508e-05,-0.00045628418837459874,-0.0007760656381787542,0.00037321483979525484
1575,2021-05-07,-0.00012990969133614642,-0.0004899191879800286,-0.0007825441743741263,0.0002797459725651754
1580,2021-05-14,9.546574535872252e-05,-0.0008105599394288941,-0.001397189851708516,0.000875198705455741
1585,2021-05-21,7.080862100744012e-05,-0.0006260861723583616,-0.001307420074964018,0.0008383194238222937
1590,2021-05-28,5.158722182947187e-05,-0.0005740203684384812,-0.00117668880325226,0.0007649157258455773
1595,2021-06-07,-6.624659996420505e-06,-0.0005732724420611751,-0.0010645296095836314,0.0006090406182271072
1600,2021-06-14,-1.770906864340096e-05,-0.0005075496658527762,-0.0009306263182243792,0.0005096339514331153
1605,2021-06-21,-0.00022055345486140873,-0.0007156684814733949,-0.0011622796865562428,0.0002618359220000617
1610,2021-06-28,-0.00021325675811368152,-0.0006455243621867701,-0.0010516339436392043,0.00022063966478866505
1615,2021-07-06,-0.00022696975142704636,-0.0006101278514683624,-0.0009589647352879322,0.00013873902133160413
1620,2021-07-13,-0.00030007366087344515,-0.000648873782066535,-0.0009608053224795457,4.55411275768329e-05
1625,2021-07-20,-0.0004913176088213568,-0.0008606701594810031,-0.0011280534831583139,-5.295998257186508e-05
1630,2021-07-27,-0.0004451144876292568,-0.0007949529989858282,-0.0010998314940964301,3.1157820433803055e-05
1635,2021-08-03,-0.00043670497243953303,-0.0007561186983668232,-0.0010039656073697414,-4.103468212627304e-06
1640,2021-08-10,-0.00039847252257417645,-0.0006883416356858024,-0.000897618584688444,-8.37424675430135e-06
1645,2021-08-17,-0.0003741076111251406,-0.0006295353348788088,-0.0008053792431225633,-3.522241928341462e-05
1650,2021-08-24,-0.0004377469343354398,-0.0006928488491414515,-0.0008529759201412583,-0.00011181469914089107
1655,2021-08-31,-0.00045635591284174325,-0.0006647315848093997,-0.0008188766428522668,-0.00017173886525588148
1660,2021-09-08,-0.00039748122741515505,-0.0005790799064828211,-0.0007126066680390582,-0.00014525081232315325
1665,2021-09-15,-0.0004390115658949531,-0.0006069035074696597,-0.0007188975577254176,-0.00020739206543384425
1670,2021-09-22,-0.00049484261340514,-0.0007373974271055984,-0.0009068200275053663,-0.00022143382173772346
1675,2021-09-29,-0.000805897064822694,-0.0006832312763467958,-0.0010749661793880096,-0.0005793521506246356
1680,2021-10-06,-0.0005401930611101436,-0.0006149641177159787,-0.0012231110808177256,-0.0001543196946285806
1685,2021-10-13,-0.0005081395264246271,-0.0005666911384993093,-0.0011065410042205477,-0.00010002041927173657
1690,2021-10-20,-0.0006635433889123642,-0.0007475992352251198,-0.0010511147551184679,-0.00023146191475063665
1695,2021-10-27,-0.000598254030130647,-0.0006753963688627923,-0.0009268316980015955,-0.00021448461555131714
1700,2021-11-03,-0.000597953753113985,-0.000679468470058902,-0.0008562942944492475,-0.0002744327715705691
1705,2021-11-10,-0.0005707282734442916,-0.0006456460711856193,-0.0007969731043813569,-0.0002952630793324092
1710,2021-11-17,-0.000510987305123333,-0.0005968976550657146,-0.0007263029390118972,-0.00023753441353769323
1715,2021-11-24,-0.0004484964260353737,-0.0005224834291316241,-0.000632345018115185,-0.00020871719429658335
1720,2021-12-02,0.0002570696370401152,-0.0008677139181894305,-0.001531789255073087,0.0005339094850539141
1725,2021-12-09,0.00019356014942982342,-0.0003539403667971883,-0.0016061367075293977,0.000746263247264631
1730,2021-12-16,-1.0514324657632785e-05,-0.0002997952145089819,-0.0014586031781004163,0.0006915415099489331
1735,2021-12-23,8.81792787215337e-06,-0.0003457284747179271,-0.0012318255304775508,0.0009438744729824089
1740,2021-12-31,-4.029506251003878e-05,-0.00028138919843413707,-0.0010083661475535324,0.0008685286282325861
1745,2022-01-07,-0.00020302574956363066,-0.0006189412567337106,-0.0009517364583084161,0.0007322615059795358
1750,2022-01-14,-0.00025985210908291634,-0.0006073998691573618,-0.0009368755162965864,0.0006631563286833033
1755,2022-01-24,-0.00012109285207041897,-0.0007669954777126352,-0.0012077546827425035,0.0010259095623960477
1760,2022-01-31,-0.0004584303912978437,-0.00048377564022402726,-0.0015543085518753498,0.0007459036530811023
1765,2022-02-07,-0.00045700515906910985,0.00010847441478902244,-0.001275798597168417,0.0007987768923985212
1770,2022-02-14,-0.00048739282413769647,0.00040859333945493173,-0.0006969298610671069,0.0009290457456683803
1775,2022-02-22,7.25002076566222e-05,0.0010151961050540146,0.0001383958715422408,0.0014413080685418969
1780,2022-03-01,0.00048251266328051573,0.001405698889899741,0.0011284387783590828,0.0018952087278299443
1785,2022-03-08,-7.003837998413012e-05,0.0021564440563079093,0.00215472194273567,0.0014103689308851155
1790,2022-03-15,0.0013016004771698737,0.003288139924203235,0.0029043575217177963,0.0022965971047151754
1795,2022-03-22,0.001196692898181435,0.0032084810454952525,0.0031960860985085025,0.0021914293606470903
1800,2022-03-29,0.0010005238561882096,0.0029623341846792845,0.0032730602098086327,0.0019359620560238954
1805,2022-04-05,0.0008762161178889981,0.002558653854211247,0.003200919061966423,0.0017974362236127957
1810,2022-04-12,0.0006773054181015033,0.0021267389914899053,0.002927012670623514,0.0015744778556183838
1815,2022-04-20,0.0006398561173434328,0.0018104675290002098,0.002560708092437245,0.0015706031566994556
