date,F_stat,p_value,significant
2018-02-14,0.4405,0.5075,False
2018-02-15,0.4469,0.5044,False
2018-02-16,0.385,0.5355,False
2018-02-20,0.4486,0.5036,False
2018-02-21,0.4487,0.5036,False
2018-02-22,0.452,0.502,False
2018-02-23,0.4467,0.5045,False
2018-02-26,0.4882,0.4854,False
2018-02-27,0.4656,0.4957,False
2018-02-28,0.4689,0.4941,False
2018-03-01,0.4507,0.5026,False
2018-03-02,0.5925,0.4422,False
2018-03-05,0.6121,0.4348,False
2018-03-06,0.5969,0.4405,False
2018-03-07,0.5795,0.4472,False
2018-03-08,0.5832,0.4458,False
2018-03-09,0.5885,0.4437,False
2018-03-12,0.6321,0.4274,False
2018-03-13,0.6543,0.4193,False
2018-03-14,0.6583,0.418,False
2018-03-15,0.6573,0.4183,False
2018-03-16,0.668,0.4145,False
2018-03-19,0.6685,0.4144,False
2018-03-20,0.7009,0.4033,False
2018-03-21,0.8012,0.3716,False
2018-03-22,0.7832,0.377,False
2018-03-23,0.8086,0.3694,False
2018-03-26,1.0111,0.3156,False
2018-03-27,0.302,0.5831,False
2018-03-28,0.2347,0.6285,False
2018-03-29,0.6022,0.4385,False
2018-04-02,0.5382,0.4639,False
2018-04-03,0.3304,0.566,False
2018-04-04,0.3664,0.5455,False
2018-04-05,0.3812,0.5375,False
2018-04-06,0.3892,0.5333,False
2018-04-09,0.5413,0.4626,False
2018-04-10,0.5601,0.4549,False
2018-04-11,0.5792,0.4474,False
2018-04-12,0.6577,0.4181,False
2018-04-13,0.6632,0.4162,False
2018-04-16,0.673,0.4128,False
2018-04-17,0.6669,0.4149,False
2018-04-18,0.7033,0.4025,False
2018-04-19,0.825,0.3646,False
2018-04-20,0.8173,0.3668,False
2018-04-23,0.8308,0.3629,False
2018-04-24,0.8563,0.3557,False
2018-04-25,0.8929,0.3456,False
2018-04-26,1.0156,0.3146,False
2018-04-27,1.0437,0.308,False
2018-04-30,1.1597,0.2826,False
2018-05-01,1.1764,0.2791,False
2018-05-02,1.1407,0.2865,False
2018-05-03,1.1473,0.2851,False
2018-05-04,1.1339,0.288,False
2018-05-07,1.1795,0.2785,False
2018-05-08,1.2623,0.2623,False
2018-05-09,1.279,0.2592,False
2018-05-10,1.3024,0.2549,False
2018-05-11,1.3201,0.2517,False
2018-05-14,1.3173,0.2522,False
2018-05-15,1.3028,0.2548,False
2018-05-16,1.3322,0.2495,False
2018-05-17,1.303,0.2548,False
2018-05-18,1.0917,0.2971,False
2018-05-21,1.0843,0.2987,False
2018-05-22,1.1028,0.2947,False
2018-05-23,1.0733,0.3012,False
2018-05-24,1.0729,0.3013,False
2018-05-25,1.0826,0.2991,False
2018-05-29,1.0685,0.3023,False
2018-05-30,1.1071,0.2937,False
2018-05-31,1.2269,0.2691,False
2018-06-01,1.1213,0.2907,False
2018-06-04,1.1833,0.2777,False
2018-06-05,1.1905,0.2763,False
2018-06-06,1.206,0.2732,False
2018-06-07,1.2234,0.2698,False
2018-06-08,1.188,0.2768,False
2018-06-11,1.2068,0.273,False
2018-06-12,1.1356,0.2876,False
2018-06-13,1.1262,0.2896,False
2018-06-14,1.1232,0.2903,False
